class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
incorrect position,0.15905550122261047,0.32659488916397095,0.2527990937232971,0.9922762513160706,0.1574779748916626,0.32487553358078003,0.2516508400440216,0.9929420948028564,0.15172681212425232,0.33512789011001587,0.2514784634113312,0.9928779006004333,0.15138167142868042,0.33659112453460693,0.25142401456832886,0.9946051239967346,0.15129750967025757,0.32230889797210693,0.23236346244812012,0.9937585592269897,0.15143916010856628,0.32193830609321594,0.23225149512290955,0.9934641718864441,0.15163135528564453,0.3215055465698242,0.23202860355377197,0.9943895936012268,0.15748339891433716,0.3423619866371155,0.2334074229001999,0.9950804710388184,0.1647278070449829,0.3365907073020935,0.14909078180789948,0.994464099407196,0.16876676678657532,0.34093043208122253,0.24895533919334412,0.9889402985572815,0.16873440146446228,0.33712852001190186,0.22401590645313263,0.9903696179389954,0.19980807602405548,0.40178558230400085,0.1920502632856369,0.9958062171936035,0.20736126601696014,0.3906053304672241,0.08753975480794907,0.99847012758255,0.21967501938343048,0.522224485874176,0.16759271919727325,0.31245672702789307,0.22855296730995178,0.5284249186515808,0.07847519218921661,0.31889888644218445,0.16621242463588715,0.6275529265403748,0.11362340301275253,0.35841479897499084,0.1933947056531906,0.6138912439346313,0.09321220219135284,0.5670580863952637,0.1515006721019745,0.6599648594856262,0.09167779982089996,0.3149605989456177,0.1807449460029602,0.6277405023574829,0.08423159271478653,0.5387500524520874,0.14598748087882996,0.6447486877441406,0.10209212452173233,0.3127284646034241,0.1740230917930603,0.6396026611328125,0.0647243782877922,0.5469584465026855,0.153112530708313,0.6303662061691284,0.1141451969742775,0.30829423666000366,0.1788327842950821,0.637644350528717,0.08506817370653152,0.5172528624534607,0.3717270493507385,0.507164716720581,0.05760931223630905,0.9990449547767639,0.3671146035194397,0.5115842223167419,-0.057929109781980515,0.9985835552215576,0.426688015460968,0.38783329725265503,-0.027315694838762283,0.27448293566703796,0.4245862066745758,0.39636385440826416,-0.10358361154794693,0.43735814094543457,0.46118253469467163,0.45986324548721313,-0.07831927388906479,0.2230159193277359,0.4726382791996002,0.46395131945610046,-0.16455374658107758,0.4003077745437622,0.4606281816959381,0.47303202748298645,-0.0879451110959053,0.36681291460990906,0.46963706612586975,0.4889752268791199,-0.17011602222919464,0.5801712870597839,0.48278942704200745,0.4704760015010834,-0.12775391340255737,0.2786629796028137,0.5090898275375366,0.45925575494766235,-0.20498839020729065,0.5316839218139648
incorrect position,0.2033497840166092,0.31463417410850525,0.24979694187641144,0.9863226413726807,0.19420747458934784,0.31746500730514526,0.25641730427742004,0.9914965629577637,0.19463488459587097,0.320175439119339,0.25627201795578003,0.9914137125015259,0.19524498283863068,0.3216298818588257,0.2561585307121277,0.9934439063072205,0.1912251114845276,0.3170105814933777,0.22959701716899872,0.9923003911972046,0.18944424390792847,0.31833669543266296,0.22945575416088104,0.9921197891235352,0.18769387900829315,0.31938686966896057,0.22917000949382782,0.9933183789253235,0.19462525844573975,0.3382396996021271,0.2887197434902191,0.9947202801704407,0.1866072118282318,0.33653298020362854,0.14725591242313385,0.9929369688034058,0.21181777119636536,0.32606446743011475,0.2551566958427429,0.9845976829528809,0.20758004486560822,0.32726383209228516,0.21907249093055725,0.9858052134513855,0.24318036437034607,0.38854244351387024,0.29142600297927856,0.9780469536781311,0.2079128473997116,0.3896942436695099,0.031180333346128464,0.998112678527832,0.2882004380226135,0.49968260526657104,0.36597996950149536,0.2822408974170685,0.21524405479431152,0.5025255680084229,-0.12148924916982651,0.34242433309555054,0.2902356684207916,0.5536757707595825,0.4208912253379822,0.3236302137374878,0.15395990014076233,0.554352343082428,-0.25518009066581726,0.5689706206321716,0.2975321412086487,0.5783130526542664,0.4280126690864563,0.2847661077976227,0.13413241505622864,0.5710108280181885,-0.2830582857131958,0.5404252409934998,0.28976356983184814,0.5699669718742371,0.41370707750320435,0.28282737731933594,0.1321026235818863,0.5744759440422058,-0.28661197423934937,0.5472511053085327,0.2849046587944031,0.5593199133872986,0.41338807344436646,0.2789316475391388,0.1404513120651245,0.5684412717819214,-0.25982147455215454,0.5171514749526978,0.39704662561416626,0.4865759015083313,0.11610454320907593,0.9983015060424805,0.3763989806175232,0.49131813645362854,-0.11628470569849014,0.9983156323432922,0.42405882477760315,0.35359346866607666,0.02284170314669609,0.2590421140193939,0.42305198311805725,0.3242790997028351,-0.1407453715801239,0.4783945679664612,0.5045900344848633,0.3309546709060669,0.05363656207919121,0.20777441561222076,0.5186964273452759,0.2863818109035492,-0.17504148185253143,0.42276376485824585,0.5218635201454163,0.341177374124527,0.04911884665489197,0.3404732346534729,0.5373339056968689,0.3101249933242798,-0.1797105073928833,0.5828953981399536,0.5186136960983276,0.2890220880508423,-0.02540259063243866,0.2595503628253937,0.5399683713912964,0.1993160843849182,-0.26172855496406555,0.5258854627609253
correct position,0.2928360104560852,-0.022311538457870483,-0.0062594786286354065,0.9848395586013794,0.2960473895072937,-0.0944419801235199,-0.04901748150587082,0.9883426427841187,0.2957744300365448,-0.08993029594421387,-0.04913126304745674,0.9889035224914551,0.29982203245162964,-0.05878394842147827,-0.049254026263952255,0.9913384914398193,0.29952919483184814,-0.08736085891723633,-0.005598955787718296,0.9892006516456604,0.3002887964248657,-0.08464989066123962,-0.005525241605937481,0.9893019199371338,0.2953806221485138,-0.052393589168787,-0.005878749769181013,0.9910562038421631,0.31566688418388367,-0.06283912062644958,-0.154217928647995,0.9933918714523315,0.31203752756118774,-0.055459413677453995,0.034642934799194336,0.9922124743461609,0.3066009283065796,-0.006819576025009155,-0.03318779543042183,0.9851031303405762,0.30223768949508667,-0.002895176410675049,0.021716704592108727,0.9858530163764954,0.3375991880893707,0.056108441203832626,-0.3009183704853058,0.98023521900177,0.37596505880355835,0.055935945361852646,0.21768634021282196,0.9980487823486328,0.3265267312526703,0.2817178964614868,-0.3403189778327942,0.353200763463974,0.3683393597602844,0.2619451582431793,0.30670836567878723,0.3138940930366516,0.24333783984184265,0.4617955982685089,-0.2926509380340576,0.39010828733444214,0.323628306388855,0.43635493516921997,0.30674391984939575,0.5195136666297913,0.23642626404762268,0.5139874219894409,-0.34453803300857544,0.3543946444988251,0.3218485713005066,0.46687713265419006,0.3331131935119629,0.4947075843811035,0.2263970822095871,0.5149770975112915,-0.31400418281555176,0.3523457646369934,0.3125879764556885,0.4690716564655304,0.27966058254241943,0.5004033446311951,0.2279495894908905,0.5020151138305664,-0.2765112519264221,0.3476935625076294,0.3141985535621643,0.45984432101249695,0.2861271798610687,0.47384074330329895,0.3816733956336975,0.4491572976112366,-0.14339938759803772,0.9981817007064819,0.43872350454330444,0.4420314133167267,0.14363913238048553,0.9974111914634705,0.32880696654319763,0.7273026704788208,-0.06415336579084396,0.3316566050052643,0.38418060541152954,0.7014189958572388,0.25382450222969055,0.4731539487838745,0.3473286032676697,1.0056229829788208,0.07394389063119888,0.2759804427623749,0.393150269985199,0.9597053527832031,0.38358017802238464,0.4298049211502075,0.3748410642147064,1.0581647157669067,0.08387617021799088,0.3970276713371277,0.3973730802536011,0.9785798788070679,0.39251211285591125,0.5908728241920471,0.27191078662872314,1.0460878610610962,0.03448618948459625,0.3092726767063141,0.3530975878238678,0.978624701499939,0.32966306805610657,0.5211464762687683
correct position,0.29437705874443054,-0.009079503826797009,0.015447014942765236,0.9862831234931946,0.29614436626434326,-0.04572669789195061,-0.029642503708600998,0.9894070029258728,0.29598551988601685,-0.04461430385708809,-0.029641639441251755,0.989922285079956,0.29930728673934937,-0.041507791727781296,-0.029709165915846825,0.9921100735664368,0.29950931668281555,-0.0489620603621006,0.011715861037373543,0.9901736974716187,0.30055978894233704,-0.05080978944897652,0.011767590418457985,0.9902727603912354,0.29902955889701843,-0.0475972518324852,0.011488008312880993,0.9918569922447205,0.31462305784225464,-0.035727910697460175,-0.15111753344535828,0.9939945936203003,0.31678634881973267,-0.04507933929562569,0.033571235835552216,0.9929477572441101,0.3078377842903137,0.01421312429010868,-0.01812434010207653,0.9865581393241882,0.306614488363266,0.012600191868841648,0.03390473127365112,0.9872287511825562,0.3398699164390564,0.06380335986614227,-0.2975822389125824,0.9822104573249817,0.38772958517074585,0.0650370717048645,0.1821984350681305,0.9982064366340637,0.3344680368900299,0.28970831632614136,-0.340614378452301,0.4176333546638489,0.4015939235687256,0.26922324299812317,0.2823010981082916,0.2897757887840271,0.25065892934799194,0.46203628182411194,-0.2985772490501404,0.4506257474422455,0.35537606477737427,0.43783172965049744,0.2872171998023987,0.4754021465778351,0.23985275626182556,0.5150741934776306,-0.34752485156059265,0.418000191450119,0.3525117337703705,0.47019946575164795,0.3105064630508423,0.453920841217041,0.22880931198596954,0.5149745345115662,-0.3191949427127838,0.41600269079208374,0.3379550278186798,0.47082245349884033,0.25719818472862244,0.4585540294647217,0.23117133975028992,0.5015742778778076,-0.2832087576389313,0.411054402589798,0.33986034989356995,0.4609212279319763,0.26650193333625793,0.43488308787345886,0.3775387406349182,0.4655226171016693,-0.1332070529460907,0.9982619881629944,0.4387126863002777,0.46545544266700745,0.13337452709674835,0.9973469972610474,0.3336256146430969,0.7488263249397278,-0.003885929938405752,0.39796942472457886,0.4136390686035156,0.7147696018218994,0.25982439517974854,0.48827439546585083,0.3402242958545685,0.9986060857772827,0.1434933841228485,0.34441494941711426,0.41018247604370117,0.9610142111778259,0.40853843092918396,0.4663194417953491,0.36476626992225647,1.0581532716751099,0.15523885190486908,0.4544995427131653,0.44383907318115234,1.0216619968414307,0.4192514419555664,0.6171112060546875,0.2696818709373474,1.0460093021392822,0.11244535446166992,0.3689204156398773,0.35828715562820435,0.977404773235321,0.36745432019233704,0.5428706407546997
correct position,0.2985904812812805,0.0027048937045037746,0.031424008309841156,0.9876020550727844,0.2978892922401428,-0.02976941131055355,-0.013308649882674217,0.9903990626335144,0.2978683114051819,-0.02858336642384529,-0.013307429850101471,0.9908690452575684,0.29958492517471313,-0.029141118749976158,-0.013374465517699718,0.9928365349769592,0.30085089802742004,-0.03364450857043266,0.02627173624932766,0.9910823702812195,0.30317991971969604,-0.03545559570193291,0.026301618665456772,0.9911743998527527,0.30448493361473083,-0.03886730223894119,0.026081442832946777,0.9926026463508606,0.3146520256996155,-0.019590165466070175,-0.13996019959449768,0.9945536851882935,0.3224487900733948,-0.032089926302433014,0.0344344787299633,0.9936177730560303,0.31109514832496643,0.024809489026665688,-0.0035723652690649033,0.9878736138343811,0.31226521730422974,0.022003350779414177,0.04629836231470108,0.9884705543518066,0.34261465072631836,0.07605278491973877,-0.283109188079834,0.9839881062507629,0.39506131410598755,0.08034034073352814,0.1736004650592804,0.9983360767364502,0.33711186051368713,0.30223503708839417,-0.3313214182853699,0.475497841835022,0.40985074639320374,0.2801551818847656,0.2700240910053253,0.26738929748535156,0.2556270360946655,0.4626408517360687,-0.287606418132782,0.5047052502632141,0.3580929636955261,0.4385787844657898,0.2701267600059509,0.43493086099624634,0.24367618560791016,0.5163275003433228,-0.32976168394088745,0.4745118021965027,0.35386282205581665,0.47096502780914307,0.2903110384941101,0.41640329360961914,0.23353521525859833,0.5147452354431152,-0.3051465153694153,0.47247937321662903,0.338513046503067,0.4710331857204437,0.23884613811969757,0.4201655089855194,0.23663941025733948,0.5010457634925842,-0.2735799252986908,0.4668658375740051,0.3404558300971985,0.46106794476509094,0.24940304458141327,0.3991050124168396,0.37288421392440796,0.47915229201316833,-0.13023871183395386,0.9983362555503845,0.4387293756008148,0.4829878807067871,0.13034120202064514,0.9972389340400696,0.3334515392780304,0.7559695839881897,0.01470118947327137,0.4571566581726074,0.41924533247947693,0.7215267419815063,0.26728373765945435,0.4941648542881012,0.3354107737541199,0.9961832165718079,0.156315878033638,0.40503689646720886,0.41407203674316406,0.9612338542938232,0.41103848814964294,0.4930751621723175,0.3573848605155945,1.0581437349319458,0.16750599443912506,0.5053015947341919,0.44967493414878845,1.0259337425231934,0.42211437225341797,0.6355541944503784,0.25941479206085205,1.0381108522415161,0.12589241564273834,0.4205813407897949,0.35823023319244385,0.9716385006904602,0.3797091841697693,0.5559158325195312
correct position,0.3125508427619934,0.04659399762749672,0.025941360741853714,0.9888335466384888,0.3119332790374756,0.01813555881381035,-0.01760876551270485,0.9913493394851685,0.3138328194618225,0.016333667561411858,-0.017583217471837997,0.9917724132537842,0.31579896807670593,0.012687916867434978,-0.017602602019906044,0.9935420155525208,0.3115409016609192,0.016450941562652588,0.022560296580195427,0.9919646978378296,0.31327196955680847,0.013845707289874554,0.022566363215446472,0.9920475482940674,0.3155425190925598,0.008412553928792477,0.022362329065799713,0.9933338165283203,0.33698251843452454,0.008403369225561619,-0.1364208608865738,0.995090901851654,0.33851009607315063,0.0016338152345269918,0.036654822528362274,0.9942516684532166,0.3271416425704956,0.06127206236124039,-0.006614334881305695,0.9890785813331604,0.32548457384109497,0.05926661565899849,0.04407680034637451,0.9896165132522583,0.3662179112434387,0.10964056849479675,-0.2581564784049988,0.985586404800415,0.40960830450057983,0.10889960080385208,0.16053897142410278,0.9984781742095947,0.34932827949523926,0.3126116991043091,-0.3012532591819763,0.5274189114570618,0.4258151054382324,0.3015912175178528,0.25142619013786316,0.2519764304161072,0.3015711307525635,0.4692804217338562,-0.22963503003120422,0.5517539381980896,0.3856360614299774,0.45310619473457336,0.24593691527843475,0.4016117751598358,0.29495006799697876,0.5241586565971375,-0.26143959164619446,0.5224894881248474,0.3757476508617401,0.4888067841529846,0.2579399347305298,0.38558870553970337,0.2835882306098938,0.5250946879386902,-0.24378976225852966,0.5201177000999451,0.3623000979423523,0.48801955580711365,0.20738926529884338,0.3887043595314026,0.2873905301094055,0.5081258416175842,-0.21844537556171417,0.5130489468574524,0.365908682346344,0.4768066704273224,0.225171759724617,0.3696185350418091,0.3729414641857147,0.4927677810192108,-0.12453408539295197,0.9983696937561035,0.43961507081985474,0.4997803866863251,0.12450631707906723,0.9972473978996277,0.3186981976032257,0.7465177774429321,0.0022790157236158848,0.5098758339881897,0.4138241410255432,0.722138524055481,0.2523791491985321,0.49910488724708557,0.3294755816459656,0.9764896631240845,0.14193996787071228,0.45861485600471497,0.41303521394729614,0.9569602608680725,0.3793957829475403,0.515360414981842,0.3496038317680359,0.9976357817649841,0.15441925823688507,0.5513542294502258,0.45171889662742615,1.0271469354629517,0.38831353187561035,0.6501490473747253,0.260481595993042,1.0351674556732178,0.12829478085041046,0.4683944880962372,0.3580825924873352,0.9705802202224731,0.3586013615131378,0.565988302230835
correct position,0.3265160918235779,0.046660974621772766,0.005435876548290253,0.9899150133132935,0.3276890516281128,0.014163718558847904,-0.02895365096628666,0.9921654462814331,0.3300953507423401,0.012605702504515648,-0.0288076214492321,0.992548942565918,0.33228325843811035,0.010726096108555794,-0.028715010732412338,0.9941367506980896,0.3257826268672943,0.014154396019876003,0.004702888894826174,0.9927319288253784,0.3267403244972229,0.012701996602118015,0.004652786999940872,0.9928070902824402,0.32811635732650757,0.010278250090777874,0.004392677452415228,0.9939679503440857,0.35547584295272827,0.01144277211278677,-0.12153537571430206,0.9955424666404724,0.3491162955760956,0.010161910206079483,0.03574279695749283,0.9948080778121948,0.34146979451179504,0.06726621091365814,-0.012575322762131691,0.9901251196861267,0.33808404207229614,0.06677461415529251,0.02909821830689907,0.9906178116798401,0.38555195927619934,0.1171981543302536,-0.2348085194826126,0.9870166778564453,0.4113773703575134,0.1210038885474205,0.16444389522075653,0.9985767006874084,0.3854109048843384,0.3092889189720154,-0.2938978672027588,0.5741972327232361,0.44365954399108887,0.31300196051597595,0.23708558082580566,0.2319502830505371,0.3403516113758087,0.45527634024620056,-0.24765321612358093,0.59432452917099,0.40871232748031616,0.4556368887424469,0.18737159669399261,0.3663949966430664,0.3323591649532318,0.5130257606506348,-0.28797462582588196,0.5664358735084534,0.4027956426143646,0.49205198884010315,0.19063834846019745,0.353181928396225,0.3208065927028656,0.5147215723991394,-0.2635766267776489,0.5638402700424194,0.3910149931907654,0.49056491255760193,0.1424550712108612,0.35585904121398926,0.32386302947998047,0.4988464415073395,-0.22984497249126434,0.5560857057571411,0.39492562413215637,0.478424996137619,0.1671343743801117,0.3385753035545349,0.38745540380477905,0.4877723455429077,-0.11884059011936188,0.9983147978782654,0.44147181510925293,0.49370065331459045,0.11892576515674591,0.9971985220909119,0.31892433762550354,0.7259731888771057,-0.04880598559975624,0.5585432648658752,0.4152761995792389,0.7209312319755554,0.18819956481456757,0.5180285573005676,0.3536866307258606,0.9622764587402344,0.04572625085711479,0.5091500878334045,0.41595834493637085,0.954846203327179,0.26695743203163147,0.5434575080871582,0.3686288893222809,0.9787466526031494,0.05598919838666916,0.5942469835281372,0.44380855560302734,0.990113377571106,0.26810306310653687,0.6679396033287048,0.3142102360725403,1.0350512266159058,0.04362676665186882,0.5156529545783997,0.36808353662490845,0.9717671871185303,0.2237814962863922,0.5841691493988037
correct position,0.3311544954776764,0.05425387620925903,-0.011686100624501705,0.990904688835144,0.3328477740287781,0.023968009278178215,-0.045573651790618896,0.9929221272468567,0.33512523770332336,0.021910129114985466,-0.04542003571987152,0.9932688474655151,0.33726662397384644,0.01928579993546009,-0.04532525688409805,0.9946933388710022,0.3313772678375244,0.02434098906815052,-0.011697451584041119,0.9934356212615967,0.33253559470176697,0.022706227377057076,-0.011738477274775505,0.9935050010681152,0.3339690566062927,0.0201261043548584,-0.011991141363978386,0.9945511817932129,0.3592580556869507,0.017024682834744453,-0.12349097430706024,0.9959644675254822,0.35580453276634216,0.015888357535004616,0.020868025720119476,0.995316743850708,0.3463878631591797,0.0723981112241745,-0.03157699853181839,0.991087794303894,0.34359925985336304,0.07252519577741623,0.010435538366436958,0.9915357828140259,0.39108315110206604,0.1244656890630722,-0.24250057339668274,0.9883054494857788,0.41857051849365234,0.1268397867679596,0.13533733785152435,0.998683512210846,0.3887978792190552,0.3099050521850586,-0.27679580450057983,0.6161906123161316,0.4365571439266205,0.31528377532958984,0.1967601776123047,0.21588392555713654,0.3462379574775696,0.45277753472328186,-0.20351752638816833,0.6319065093994141,0.4003306031227112,0.459890216588974,0.15078726410865784,0.3353765308856964,0.33584684133529663,0.507089376449585,-0.23005130887031555,0.6050036549568176,0.39147108793258667,0.49400851130485535,0.15240804851055145,0.32461878657341003,0.32622766494750977,0.5095493793487549,-0.21970689296722412,0.6021528840065002,0.38746291399002075,0.48983147740364075,0.10884284973144531,0.32686036825180054,0.33056938648223877,0.4947901964187622,-0.19485072791576385,0.5937942266464233,0.38552868366241455,0.4796976149082184,0.13178785145282745,0.3109814524650574,0.3910406529903412,0.4893452227115631,-0.10552239418029785,0.9983292818069458,0.4438712000846863,0.49820438027381897,0.10555243492126465,0.9973052144050598,0.3188275396823883,0.7202136516571045,-0.038523443043231964,0.6023717522621155,0.4159497320652008,0.7214711904525757,0.18842044472694397,0.5488467812538147,0.3639182448387146,0.9491005539894104,0.06164627522230148,0.5553958415985107,0.4184020459651947,0.9495773911476135,0.2936452627182007,0.581169843673706,0.377668172121048,0.9677435159683228,0.06783999502658844,0.6334306001663208,0.4389854073524475,0.9772499203681946,0.29799792170524597,0.6926673650741577,0.3249151110649109,1.0113369226455688,0.08746268600225449,0.5600418448448181,0.37574127316474915,0.9718844294548035,0.2641858160495758,0.6138203144073486
correct position,0.3342055678367615,0.06016172096133232,-0.059031546115875244,0.9917849898338318,0.33762937784194946,0.032696593552827835,-0.08967617899179459,0.9935921430587769,0.34084418416023254,0.029929840937256813,-0.08958540856838226,0.993906557559967,0.344084233045578,0.026602240279316902,-0.08955290168523788,0.9951883554458618,0.33347874879837036,0.03520619869232178,-0.05047069117426872,0.9940568804740906,0.33372941613197327,0.034461673349142075,-0.05045144632458687,0.9941173195838928,0.3341781497001648,0.03279444947838783,-0.05067778378725052,0.995062530040741,0.36605843901634216,0.024383869022130966,-0.13806085288524628,0.9963430166244507,0.3558046221733093,0.027922755107283592,0.02113867923617363,0.995762825012207,0.3504992127418518,0.07664119452238083,-0.06983624398708344,0.991947591304779,0.3451280891895294,0.08042962849140167,-0.021151293069124222,0.9923487901687622,0.3987833857536316,0.1298656016588211,-0.24944090843200684,0.9894707202911377,0.4140753149986267,0.14038775861263275,0.1535722315311432,0.9987682104110718,0.40309610962867737,0.31273511052131653,-0.290548712015152,0.65431147813797,0.43053188920021057,0.3209960162639618,0.22566454112529755,0.19900435209274292,0.3552336096763611,0.45315787196159363,-0.22888430953025818,0.6674044132232666,0.40164509415626526,0.45868390798568726,0.17336787283420563,0.30556434392929077,0.3432078957557678,0.5076524615287781,-0.2641993463039398,0.6419222354888916,0.390231192111969,0.492235392332077,0.17657074332237244,0.2966170907020569,0.33269426226615906,0.5098472237586975,-0.24407736957073212,0.6390278339385986,0.38635578751564026,0.4889635443687439,0.1342240869998932,0.2985985279083252,0.3367230296134949,0.49529871344566345,-0.21622398495674133,0.6304404139518738,0.3844553232192993,0.47849318385124207,0.153790682554245,0.28443393111228943,0.3954719603061676,0.4877625107765198,-0.12099543958902359,0.9982584714889526,0.4372331500053406,0.49350738525390625,0.12112279236316681,0.997140645980835,0.33884748816490173,0.7210798263549805,-0.0797346755862236,0.6415258646011353,0.4141598641872406,0.7210364937782288,0.19572851061820984,0.5455919504165649,0.37929657101631165,0.9545970559120178,0.0063103726133704185,0.5911836624145508,0.41765856742858887,0.9427253007888794,0.29682430624961853,0.5849989652633667,0.38933631777763367,0.9727230072021484,0.01356333028525114,0.6662371158599854,0.4386710524559021,0.9694167971611023,0.2996665835380554,0.7007836699485779,0.3225095868110657,1.0149235725402832,-0.028669754043221474,0.5925607681274414,0.37396061420440674,0.9618632793426514,0.25045621395111084,0.6161146759986877
correct position,0.33496323227882385,0.06399966776371002,-0.03885912895202637,0.9925411343574524,0.33833247423171997,0.03636593371629715,-0.07402957230806351,0.9941652417182922,0.3415079712867737,0.03376883640885353,-0.07396604865789413,0.9944519996643066,0.3447636067867279,0.030671440064907074,-0.0739627331495285,0.9956156611442566,0.33411481976509094,0.03870437666773796,-0.039956964552402496,0.9945722818374634,0.33430126309394836,0.038010165095329285,-0.03994400426745415,0.9946116209030151,0.3346167206764221,0.03659818693995476,-0.04048742726445198,0.995475172996521,0.3673153519630432,0.02888777293264866,-0.1335788518190384,0.996671199798584,0.3564082384109497,0.03203066065907478,0.0666717141866684,0.9960946440696716,0.350758820772171,0.08096829056739807,-0.05670592933893204,0.9926908612251282,0.3452281355857849,0.08463204652070999,-0.01783030852675438,0.9930124282836914,0.40434926748275757,0.13524247705936432,-0.255143404006958,0.9905217885971069,0.41304150223731995,0.14797647297382355,0.22862926125526428,0.9987553358078003,0.4079102575778961,0.31840309500694275,-0.29611513018608093,0.6884604096412659,0.42688584327697754,0.32698628306388855,0.2749984562397003,0.18310579657554626,0.35326144099235535,0.4603565037250519,-0.23294654488563538,0.6981943845748901,0.39299583435058594,0.45749446749687195,0.19832918047904968,0.27755865454673767,0.34061408042907715,0.5090280771255493,-0.2700512409210205,0.6729077100753784,0.383830726146698,0.49547654390335083,0.20871290564537048,0.27023231983184814,0.33094173669815063,0.5112610459327698,-0.2520853281021118,0.6698866486549377,0.3775762617588043,0.4928080141544342,0.16239862143993378,0.2720169723033905,0.33552852272987366,0.49803590774536133,-0.2208888977766037,0.6600719094276428,0.37669751048088074,0.4803370237350464,0.17920470237731934,0.25952526926994324,0.402991384267807,0.49433258175849915,-0.13740888237953186,0.9980841875076294,0.42352741956710815,0.49472635984420776,0.13750718533992767,0.9958083629608154,0.36593204736709595,0.7218382358551025,-0.10697726160287857,0.6387948393821716,0.3962495028972626,0.7144988179206848,0.1690721958875656,0.49936625361442566,0.3814504146575928,0.9575989842414856,-0.05076183006167412,0.573742687702179,0.39918816089630127,0.9380515217781067,0.22597172856330872,0.5317721366882324,0.3947504758834839,1.035133719444275,-0.049120329320430756,0.6652042269706726,0.41000208258628845,0.9616706967353821,0.22768673300743103,0.6483506560325623,0.31453847885131836,1.0547422170639038,-0.12757325172424316,0.5775697231292725,0.33998462557792664,0.9601949453353882,0.16567948460578918,0.5635231137275696
